,Track_ID,Rank,Streams,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
1379,5w9c2J52mkdntKOmRLeM2m,24821,880850,0.11,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,0.737,193227,0.86,5w9c2J52mkdntKOmRLeM2m,1.94e-06,8,0.0574,-2.652,0,0.0593,93.989,4,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,audio_features,spotify:track:5w9c2J52mkdntKOmRLeM2m,0.656
1380,5wMh9hhqKQ4JfqLuvqAC7s,170,6412,0.0121,https://api.spotify.com/v1/audio-analysis/5wMh9hhqKQ4JfqLuvqAC7s,0.881,219465,0.785,5wMh9hhqKQ4JfqLuvqAC7s,0.0,2,0.0849,-5.4,1,0.102,105.972,4,https://api.spotify.com/v1/tracks/5wMh9hhqKQ4JfqLuvqAC7s,audio_features,spotify:track:5wMh9hhqKQ4JfqLuvqAC7s,0.178
1381,5wSWfnaHuLNnVUBOLUNvag,436,24851,0.363,https://api.spotify.com/v1/audio-analysis/5wSWfnaHuLNnVUBOLUNvag,0.673,174027,0.52,5wSWfnaHuLNnVUBOLUNvag,7.13e-06,4,0.12,-9.891,1,0.241,137.361,4,https://api.spotify.com/v1/tracks/5wSWfnaHuLNnVUBOLUNvag,audio_features,spotify:track:5wSWfnaHuLNnVUBOLUNvag,0.29
1382,5wgW7CI8IyLivxkbbsfcBA,138,8261,0.096,https://api.spotify.com/v1/audio-analysis/5wgW7CI8IyLivxkbbsfcBA,0.595,162000,0.614,5wgW7CI8IyLivxkbbsfcBA,0.0129,0,0.0952,-5.949,0,0.128,104.145,4,https://api.spotify.com/v1/tracks/5wgW7CI8IyLivxkbbsfcBA,audio_features,spotify:track:5wgW7CI8IyLivxkbbsfcBA,0.621
1383,5xKXcU8tpSYz7C7wrMMYec,163,6387,0.198,https://api.spotify.com/v1/audio-analysis/5xKXcU8tpSYz7C7wrMMYec,0.688,151011,0.61,5xKXcU8tpSYz7C7wrMMYec,0.00154,11,0.114,-6.79,1,0.109,88.995,4,https://api.spotify.com/v1/tracks/5xKXcU8tpSYz7C7wrMMYec,audio_features,spotify:track:5xKXcU8tpSYz7C7wrMMYec,0.201
1384,5yLM9Guje2ZxeCgrKiyJay,722,65581,0.128,https://api.spotify.com/v1/audio-analysis/5yLM9Guje2ZxeCgrKiyJay,0.757,172000,0.734,5yLM9Guje2ZxeCgrKiyJay,9e-05,11,0.0974,-4.984,1,0.122,85.008,4,https://api.spotify.com/v1/tracks/5yLM9Guje2ZxeCgrKiyJay,audio_features,spotify:track:5yLM9Guje2ZxeCgrKiyJay,0.922
1385,5yY9lUy8nbvjM1Uyo1Uqoc,2963,2610220,0.0706,https://api.spotify.com/v1/audio-analysis/5yY9lUy8nbvjM1Uyo1Uqoc,0.676,237735,0.609,5yY9lUy8nbvjM1Uyo1Uqoc,0.0,2,0.152,-5.831,0,0.481,142.037,4,https://api.spotify.com/v1/tracks/5yY9lUy8nbvjM1Uyo1Uqoc,audio_features,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,0.508
1386,5zDEsfsz5Ih3EKqYFbWGWy,301,17312,0.43,https://api.spotify.com/v1/audio-analysis/5zDEsfsz5Ih3EKqYFbWGWy,0.778,192752,0.505,5zDEsfsz5Ih3EKqYFbWGWy,0.0,8,0.158,-9.847,0,0.089,119.983,4,https://api.spotify.com/v1/tracks/5zDEsfsz5Ih3EKqYFbWGWy,audio_features,spotify:track:5zDEsfsz5Ih3EKqYFbWGWy,0.558
1387,5zf8PT1oBok4jlNPvDybhm,97,9636,0.449,https://api.spotify.com/v1/audio-analysis/5zf8PT1oBok4jlNPvDybhm,0.838,199600,0.585,5zf8PT1oBok4jlNPvDybhm,0.0,11,0.104,-7.287,1,0.352,77.989,4,https://api.spotify.com/v1/tracks/5zf8PT1oBok4jlNPvDybhm,audio_features,spotify:track:5zf8PT1oBok4jlNPvDybhm,0.525
1388,5zwmSw87EzJOQxBhejMOKh,154,7822,0.167,https://api.spotify.com/v1/audio-analysis/5zwmSw87EzJOQxBhejMOKh,0.689,195053,0.69,5zwmSw87EzJOQxBhejMOKh,0.0,10,0.129,-6.41,0,0.434,160.106,4,https://api.spotify.com/v1/tracks/5zwmSw87EzJOQxBhejMOKh,audio_features,spotify:track:5zwmSw87EzJOQxBhejMOKh,0.481
1389,607Qnf751oBkkxCThw3cXf,1495,122947,0.364,https://api.spotify.com/v1/audio-analysis/607Qnf751oBkkxCThw3cXf,0.726,158500,0.585,607Qnf751oBkkxCThw3cXf,4.98e-06,2,0.11,-8.727,0,0.213,94.014,4,https://api.spotify.com/v1/tracks/607Qnf751oBkkxCThw3cXf,audio_features,spotify:track:607Qnf751oBkkxCThw3cXf,0.387
1390,60QNDFwS9oTTFu3gb9rYCs,851,125501,0.0608,https://api.spotify.com/v1/audio-analysis/60QNDFwS9oTTFu3gb9rYCs,0.887,169000,0.337,60QNDFwS9oTTFu3gb9rYCs,2.4e-05,9,0.0846,-9.246,1,0.374,143.076,4,https://api.spotify.com/v1/tracks/60QNDFwS9oTTFu3gb9rYCs,audio_features,spotify:track:60QNDFwS9oTTFu3gb9rYCs,0.642
1391,60a0Rd6pjrkxjPbaKzXjfq,199,4955,0.00958,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,0.556,216880,0.864,60a0Rd6pjrkxjPbaKzXjfq,0.0,3,0.209,-5.87,0,0.0584,105.143,4,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,audio_features,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,0.4
1392,60brXKLTC15vK0av5gIldm,453,21938,0.608,https://api.spotify.com/v1/audio-analysis/60brXKLTC15vK0av5gIldm,0.438,170587,0.315,60brXKLTC15vK0av5gIldm,0.0,8,0.151,-8.186,1,0.0375,190.064,3,https://api.spotify.com/v1/tracks/60brXKLTC15vK0av5gIldm,audio_features,spotify:track:60brXKLTC15vK0av5gIldm,0.449
1393,60iSKGrGazRzICtMjADNSM,7500,232356,0.443,https://api.spotify.com/v1/audio-analysis/60iSKGrGazRzICtMjADNSM,0.688,205687,0.53,60iSKGrGazRzICtMjADNSM,0.0,11,0.0995,-5.507,1,0.0333,106.958,4,https://api.spotify.com/v1/tracks/60iSKGrGazRzICtMjADNSM,audio_features,spotify:track:60iSKGrGazRzICtMjADNSM,0.162
1394,60kRngoF681aoDmRvL9X8p,649,119314,0.111,https://api.spotify.com/v1/audio-analysis/60kRngoF681aoDmRvL9X8p,0.807,182253,0.59,60kRngoF681aoDmRvL9X8p,2.23e-05,2,0.0855,-8.128,1,0.121,147.861,4,https://api.spotify.com/v1/tracks/60kRngoF681aoDmRvL9X8p,audio_features,spotify:track:60kRngoF681aoDmRvL9X8p,0.573
1395,615vw74T1NebV8pKoutm2J,1545,107913,0.0417,https://api.spotify.com/v1/audio-analysis/615vw74T1NebV8pKoutm2J,0.706,242181,0.625,615vw74T1NebV8pKoutm2J,0.0,0,0.129,-7.426,1,0.0314,142.948,4,https://api.spotify.com/v1/tracks/615vw74T1NebV8pKoutm2J,audio_features,spotify:track:615vw74T1NebV8pKoutm2J,0.225
1396,61IbolPycynqLBQgK2qkLJ,702,66874,0.0969,https://api.spotify.com/v1/audio-analysis/61IbolPycynqLBQgK2qkLJ,0.779,163556,0.746,61IbolPycynqLBQgK2qkLJ,0.0,1,0.138,-5.765,1,0.211,135.025,4,https://api.spotify.com/v1/tracks/61IbolPycynqLBQgK2qkLJ,audio_features,spotify:track:61IbolPycynqLBQgK2qkLJ,0.277
1397,61ZM92T2zaXIVsqncThQzC,10649,4016177,0.177,https://api.spotify.com/v1/audio-analysis/61ZM92T2zaXIVsqncThQzC,0.57,208222,0.672,61ZM92T2zaXIVsqncThQzC,0.0,8,0.0768,-5.89,0,0.0723,120.019,4,https://api.spotify.com/v1/tracks/61ZM92T2zaXIVsqncThQzC,audio_features,spotify:track:61ZM92T2zaXIVsqncThQzC,0.448
1398,61aoSsRb1W9R1ed5GZjz4K,788,33270,0.163,https://api.spotify.com/v1/audio-analysis/61aoSsRb1W9R1ed5GZjz4K,0.721,252815,0.648,61aoSsRb1W9R1ed5GZjz4K,0.000879,0,0.302,-5.262,0,0.0624,160.141,4,https://api.spotify.com/v1/tracks/61aoSsRb1W9R1ed5GZjz4K,audio_features,spotify:track:61aoSsRb1W9R1ed5GZjz4K,0.558
1399,61z4hhhxzFdIMH5vrNV4l3,521,20414,0.262,https://api.spotify.com/v1/audio-analysis/61z4hhhxzFdIMH5vrNV4l3,0.758,190773,0.715,61z4hhhxzFdIMH5vrNV4l3,0.0,1,0.0653,-6.573,0,0.312,76.495,4,https://api.spotify.com/v1/tracks/61z4hhhxzFdIMH5vrNV4l3,audio_features,spotify:track:61z4hhhxzFdIMH5vrNV4l3,0.673
1400,62DgryWob8DaPfC9XCkjNI,1664,136710,0.365,https://api.spotify.com/v1/audio-analysis/62DgryWob8DaPfC9XCkjNI,0.485,160760,0.659,62DgryWob8DaPfC9XCkjNI,0.0,5,0.183,-5.731,0,0.452,171.119,4,https://api.spotify.com/v1/tracks/62DgryWob8DaPfC9XCkjNI,audio_features,spotify:track:62DgryWob8DaPfC9XCkjNI,0.507
1401,62Pp6exz0ywSlBqvNqiY6Z,7601,518830,0.693,https://api.spotify.com/v1/audio-analysis/62Pp6exz0ywSlBqvNqiY6Z,0.873,175753,0.505,62Pp6exz0ywSlBqvNqiY6Z,0.0017,9,0.108,-8.554,1,0.0646,100.037,4,https://api.spotify.com/v1/tracks/62Pp6exz0ywSlBqvNqiY6Z,audio_features,spotify:track:62Pp6exz0ywSlBqvNqiY6Z,0.582
1402,62aP9fBQKYKxi7PDXwcUAS,4680,3818596,0.0686,https://api.spotify.com/v1/audio-analysis/62aP9fBQKYKxi7PDXwcUAS,0.674,176547,0.774,62aP9fBQKYKxi7PDXwcUAS,0.00188,11,0.393,-7.567,0,0.0892,112.05,4,https://api.spotify.com/v1/tracks/62aP9fBQKYKxi7PDXwcUAS,audio_features,spotify:track:62aP9fBQKYKxi7PDXwcUAS,0.33
1403,62hKI4sg6EP5IiKTiXKNdL,160,5931,0.044,https://api.spotify.com/v1/audio-analysis/62hKI4sg6EP5IiKTiXKNdL,0.86,118200,0.618,62hKI4sg6EP5IiKTiXKNdL,0.0,2,0.0692,-6.624,1,0.228,107.949,4,https://api.spotify.com/v1/tracks/62hKI4sg6EP5IiKTiXKNdL,audio_features,spotify:track:62hKI4sg6EP5IiKTiXKNdL,0.302
1404,63ks1zjhYNN9eRkcN9eFtz,367,89135,0.0175,https://api.spotify.com/v1/audio-analysis/63ks1zjhYNN9eRkcN9eFtz,0.823,110110,0.662,63ks1zjhYNN9eRkcN9eFtz,0.00638,10,0.214,-7.246,0,0.413,179.954,4,https://api.spotify.com/v1/tracks/63ks1zjhYNN9eRkcN9eFtz,audio_features,spotify:track:63ks1zjhYNN9eRkcN9eFtz,0.195
1405,63mdJr3NMY3wReOkNE6c6W,166,6690,0.0881,https://api.spotify.com/v1/audio-analysis/63mdJr3NMY3wReOkNE6c6W,0.695,194900,0.62,63mdJr3NMY3wReOkNE6c6W,5.43e-05,8,0.111,-8.082,0,0.0521,150.032,4,https://api.spotify.com/v1/tracks/63mdJr3NMY3wReOkNE6c6W,audio_features,spotify:track:63mdJr3NMY3wReOkNE6c6W,0.62
1406,63oHHsETlHrtRIGsQhqzRQ,512,30048,0.197,https://api.spotify.com/v1/audio-analysis/63oHHsETlHrtRIGsQhqzRQ,0.604,175412,0.486,63oHHsETlHrtRIGsQhqzRQ,0.958,11,0.207,-19.036,0,0.0341,89.988,4,https://api.spotify.com/v1/tracks/63oHHsETlHrtRIGsQhqzRQ,audio_features,spotify:track:63oHHsETlHrtRIGsQhqzRQ,0.821
1407,64ouROglsBxfd84TpVlPQZ,128,8703,0.162,https://api.spotify.com/v1/audio-analysis/64ouROglsBxfd84TpVlPQZ,0.639,192080,0.601,64ouROglsBxfd84TpVlPQZ,0.0,7,0.0791,-5.839,0,0.0519,116.045,4,https://api.spotify.com/v1/tracks/64ouROglsBxfd84TpVlPQZ,audio_features,spotify:track:64ouROglsBxfd84TpVlPQZ,0.292
1408,65Uc29xtvhUIk6KUASvQ7Z,656,27147,0.629,https://api.spotify.com/v1/audio-analysis/65Uc29xtvhUIk6KUASvQ7Z,0.821,191126,0.625,65Uc29xtvhUIk6KUASvQ7Z,0.0,1,0.118,-6.733,1,0.368,142.081,4,https://api.spotify.com/v1/tracks/65Uc29xtvhUIk6KUASvQ7Z,audio_features,spotify:track:65Uc29xtvhUIk6KUASvQ7Z,0.577
1409,65lC7Ey8QaVLvItAMF6Ap8,190,5660,0.00887,https://api.spotify.com/v1/audio-analysis/65lC7Ey8QaVLvItAMF6Ap8,0.387,183519,0.963,65lC7Ey8QaVLvItAMF6Ap8,0.00384,5,0.294,-3.912,0,0.0633,138.025,4,https://api.spotify.com/v1/tracks/65lC7Ey8QaVLvItAMF6Ap8,audio_features,spotify:track:65lC7Ey8QaVLvItAMF6Ap8,0.16
1410,665AK0ovB11McZRwfa852G,12218,792438,0.00561,https://api.spotify.com/v1/audio-analysis/665AK0ovB11McZRwfa852G,0.653,198095,0.945,665AK0ovB11McZRwfa852G,0.915,5,0.439,-2.634,1,0.096,126.093,4,https://api.spotify.com/v1/tracks/665AK0ovB11McZRwfa852G,audio_features,spotify:track:665AK0ovB11McZRwfa852G,0.326
1411,66FgjA5ZQJJuypFG1bc8se,1650,115086,0.291,https://api.spotify.com/v1/audio-analysis/66FgjA5ZQJJuypFG1bc8se,0.701,160212,0.65,66FgjA5ZQJJuypFG1bc8se,0.0,6,0.112,-6.313,1,0.104,90.003,4,https://api.spotify.com/v1/tracks/66FgjA5ZQJJuypFG1bc8se,audio_features,spotify:track:66FgjA5ZQJJuypFG1bc8se,0.647
1412,66VarvXtzwWl5Ji5Lndhk9,1593,106238,0.118,https://api.spotify.com/v1/audio-analysis/66VarvXtzwWl5Ji5Lndhk9,0.708,168019,0.759,66VarvXtzwWl5Ji5Lndhk9,1.18e-05,5,0.107,-5.916,0,0.208,183.832,4,https://api.spotify.com/v1/tracks/66VarvXtzwWl5Ji5Lndhk9,audio_features,spotify:track:66VarvXtzwWl5Ji5Lndhk9,0.593
1413,66W1rVTnEv86dIkFhoiElg,14569,725341,0.0412,https://api.spotify.com/v1/audio-analysis/66W1rVTnEv86dIkFhoiElg,0.848,176767,0.768,66W1rVTnEv86dIkFhoiElg,0.000785,6,0.195,-5.386,0,0.0373,118.961,4,https://api.spotify.com/v1/tracks/66W1rVTnEv86dIkFhoiElg,audio_features,spotify:track:66W1rVTnEv86dIkFhoiElg,0.777
1414,66tNDqYNR2S6Svwgm3BMi9,382,11425,0.123,https://api.spotify.com/v1/audio-analysis/66tNDqYNR2S6Svwgm3BMi9,0.884,148035,0.566,66tNDqYNR2S6Svwgm3BMi9,3.25e-06,5,0.106,-7.398,0,0.046,106.983,4,https://api.spotify.com/v1/tracks/66tNDqYNR2S6Svwgm3BMi9,audio_features,spotify:track:66tNDqYNR2S6Svwgm3BMi9,0.565
1415,67O8CWXxPsfz8orZVGMQwf,115,8481,0.267,https://api.spotify.com/v1/audio-analysis/67O8CWXxPsfz8orZVGMQwf,0.81,187560,0.7,67O8CWXxPsfz8orZVGMQwf,6.69e-05,4,0.137,-5.664,0,0.0399,116.019,4,https://api.spotify.com/v1/tracks/67O8CWXxPsfz8orZVGMQwf,audio_features,spotify:track:67O8CWXxPsfz8orZVGMQwf,0.193
1416,67ojvEGRPAUCOohuMPqoRC,21905,2672248,0.533,https://api.spotify.com/v1/audio-analysis/67ojvEGRPAUCOohuMPqoRC,0.48,194534,0.749,67ojvEGRPAUCOohuMPqoRC,0.0,1,0.0997,-5.057,0,0.432,179.056,4,https://api.spotify.com/v1/tracks/67ojvEGRPAUCOohuMPqoRC,audio_features,spotify:track:67ojvEGRPAUCOohuMPqoRC,0.419
1417,67ya7abHhAXsYGg4yg59UU,147,7251,0.397,https://api.spotify.com/v1/audio-analysis/67ya7abHhAXsYGg4yg59UU,0.903,184493,0.854,67ya7abHhAXsYGg4yg59UU,0.0,11,0.0818,-5.389,0,0.0481,131.024,4,https://api.spotify.com/v1/tracks/67ya7abHhAXsYGg4yg59UU,audio_features,spotify:track:67ya7abHhAXsYGg4yg59UU,0.927
1418,68lAxWGvGc9yGheEkFDFiT,3967,392763,0.0305,https://api.spotify.com/v1/audio-analysis/68lAxWGvGc9yGheEkFDFiT,0.77,180412,0.794,68lAxWGvGc9yGheEkFDFiT,0.0,9,0.11,-4.921,1,0.183,92.98,4,https://api.spotify.com/v1/tracks/68lAxWGvGc9yGheEkFDFiT,audio_features,spotify:track:68lAxWGvGc9yGheEkFDFiT,0.362
1419,696DnlkuDOXcMAnKlTgXXK,14966,3508050,0.0522,https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK,0.621,163636,0.601,696DnlkuDOXcMAnKlTgXXK,0.0,6,0.46,-5.616,0,0.148,116.735,5,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK,audio_features,spotify:track:696DnlkuDOXcMAnKlTgXXK,0.457
1420,69I4Eynuxdj6LEmpvG56u6,514,27368,0.0676,https://api.spotify.com/v1/audio-analysis/69I4Eynuxdj6LEmpvG56u6,0.772,183560,0.687,69I4Eynuxdj6LEmpvG56u6,0.0,7,0.103,-6.464,1,0.0695,149.857,4,https://api.spotify.com/v1/tracks/69I4Eynuxdj6LEmpvG56u6,audio_features,spotify:track:69I4Eynuxdj6LEmpvG56u6,0.449
1421,69NQ59CGoIRVTjdecpHfBQ,386,8784,0.41,https://api.spotify.com/v1/audio-analysis/69NQ59CGoIRVTjdecpHfBQ,0.903,141690,0.81,69NQ59CGoIRVTjdecpHfBQ,0.0,4,0.0853,-4.533,0,0.282,104.023,4,https://api.spotify.com/v1/tracks/69NQ59CGoIRVTjdecpHfBQ,audio_features,spotify:track:69NQ59CGoIRVTjdecpHfBQ,0.871
1422,69vToJ9BMbbLlFZo7k7A7B,360,10589,0.918,https://api.spotify.com/v1/audio-analysis/69vToJ9BMbbLlFZo7k7A7B,0.331,204326,0.235,69vToJ9BMbbLlFZo7k7A7B,0.0,10,0.137,-7.7,1,0.0299,171.232,3,https://api.spotify.com/v1/tracks/69vToJ9BMbbLlFZo7k7A7B,audio_features,spotify:track:69vToJ9BMbbLlFZo7k7A7B,0.218
1423,69vlMrzHwATKzupwNcUPyK,1692,81112,0.0326,https://api.spotify.com/v1/audio-analysis/69vlMrzHwATKzupwNcUPyK,0.744,206420,0.868,69vlMrzHwATKzupwNcUPyK,0.0,1,0.0822,-4.524,1,0.047,93.037,4,https://api.spotify.com/v1/tracks/69vlMrzHwATKzupwNcUPyK,audio_features,spotify:track:69vlMrzHwATKzupwNcUPyK,0.586
1424,6AFIVhbJLR7YVvW9fLFMu1,7966,300797,0.388,https://api.spotify.com/v1/audio-analysis/6AFIVhbJLR7YVvW9fLFMu1,0.681,182238,0.701,6AFIVhbJLR7YVvW9fLFMu1,0.0,2,0.132,-5.192,0,0.442,170.072,4,https://api.spotify.com/v1/tracks/6AFIVhbJLR7YVvW9fLFMu1,audio_features,spotify:track:6AFIVhbJLR7YVvW9fLFMu1,0.518
1425,6AGOKlMZWLCaEJGnaROtF9,250,15026,0.0563,https://api.spotify.com/v1/audio-analysis/6AGOKlMZWLCaEJGnaROtF9,0.399,210463,0.491,6AGOKlMZWLCaEJGnaROtF9,0.00089,6,0.11,-10.778,0,0.0538,91.066,4,https://api.spotify.com/v1/tracks/6AGOKlMZWLCaEJGnaROtF9,audio_features,spotify:track:6AGOKlMZWLCaEJGnaROtF9,0.151
1426,6ARJHbYGKNatxHVghTkWWp,385,95564,0.576,https://api.spotify.com/v1/audio-analysis/6ARJHbYGKNatxHVghTkWWp,0.694,178312,0.632,6ARJHbYGKNatxHVghTkWWp,1.21e-06,1,0.104,-7.203,0,0.128,155.01,4,https://api.spotify.com/v1/tracks/6ARJHbYGKNatxHVghTkWWp,audio_features,spotify:track:6ARJHbYGKNatxHVghTkWWp,0.243
1427,6Ajx6tMDxWCMMvS19hkUdr,570,85768,0.0256,https://api.spotify.com/v1/audio-analysis/6Ajx6tMDxWCMMvS19hkUdr,0.798,116520,0.721,6Ajx6tMDxWCMMvS19hkUdr,0.0,11,0.107,-5.282,1,0.465,110.457,4,https://api.spotify.com/v1/tracks/6Ajx6tMDxWCMMvS19hkUdr,audio_features,spotify:track:6Ajx6tMDxWCMMvS19hkUdr,0.689
1428,6AyWdCtEn1DdxjnxPeojR2,521,28843,0.0345,https://api.spotify.com/v1/audio-analysis/6AyWdCtEn1DdxjnxPeojR2,0.807,173061,0.678,6AyWdCtEn1DdxjnxPeojR2,0.0,6,0.0986,-3.244,0,0.177,147.004,4,https://api.spotify.com/v1/tracks/6AyWdCtEn1DdxjnxPeojR2,audio_features,spotify:track:6AyWdCtEn1DdxjnxPeojR2,0.21
1429,6AzKhCHOms83jvNVLsz0Bt,5501,1004894,0.175,https://api.spotify.com/v1/audio-analysis/6AzKhCHOms83jvNVLsz0Bt,0.791,166851,0.682,6AzKhCHOms83jvNVLsz0Bt,0.0,5,0.0926,-7.328,1,0.158,98.031,4,https://api.spotify.com/v1/tracks/6AzKhCHOms83jvNVLsz0Bt,audio_features,spotify:track:6AzKhCHOms83jvNVLsz0Bt,0.672
1430,6BQ3Kz6tC9ji7bI14My9Kd,139,7867,0.393,https://api.spotify.com/v1/audio-analysis/6BQ3Kz6tC9ji7bI14My9Kd,0.758,171328,0.507,6BQ3Kz6tC9ji7bI14My9Kd,0.000127,4,0.358,-6.504,0,0.204,107.067,4,https://api.spotify.com/v1/tracks/6BQ3Kz6tC9ji7bI14My9Kd,audio_features,spotify:track:6BQ3Kz6tC9ji7bI14My9Kd,0.31
1431,6BXyD6UUPizpRpA7iOi99r,3895,1210051,0.167,https://api.spotify.com/v1/audio-analysis/6BXyD6UUPizpRpA7iOi99r,0.786,164203,0.666,6BXyD6UUPizpRpA7iOi99r,0.0,6,0.235,-5.266,1,0.536,154.862,4,https://api.spotify.com/v1/tracks/6BXyD6UUPizpRpA7iOi99r,audio_features,spotify:track:6BXyD6UUPizpRpA7iOi99r,0.737
1432,6BlEbLEklINGnPsIcM8wmO,258,17832,0.216,https://api.spotify.com/v1/audio-analysis/6BlEbLEklINGnPsIcM8wmO,0.891,137240,0.712,6BlEbLEklINGnPsIcM8wmO,0.00335,2,0.261,-5.38,1,0.0937,122.039,4,https://api.spotify.com/v1/tracks/6BlEbLEklINGnPsIcM8wmO,audio_features,spotify:track:6BlEbLEklINGnPsIcM8wmO,0.444
1433,6Blu5h1TDktlowYAeknewP,410,22382,0.826,https://api.spotify.com/v1/audio-analysis/6Blu5h1TDktlowYAeknewP,0.492,150648,0.135,6Blu5h1TDktlowYAeknewP,0.0356,0,0.104,-18.306,1,0.0324,120.034,4,https://api.spotify.com/v1/tracks/6Blu5h1TDktlowYAeknewP,audio_features,spotify:track:6Blu5h1TDktlowYAeknewP,0.24
1434,6CUP2khYzdphXebxVTfPE3,832,61306,0.0888,https://api.spotify.com/v1/audio-analysis/6CUP2khYzdphXebxVTfPE3,0.855,195299,0.676,6CUP2khYzdphXebxVTfPE3,0.0,1,0.144,-5.736,1,0.325,133.082,4,https://api.spotify.com/v1/tracks/6CUP2khYzdphXebxVTfPE3,audio_features,spotify:track:6CUP2khYzdphXebxVTfPE3,0.509
1435,6CcJMwBtXByIz4zQLzFkKc,364,10315,0.952,https://api.spotify.com/v1/audio-analysis/6CcJMwBtXByIz4zQLzFkKc,0.421,291796,0.131,6CcJMwBtXByIz4zQLzFkKc,0.00453,0,0.109,-18.435,1,0.0382,137.446,4,https://api.spotify.com/v1/tracks/6CcJMwBtXByIz4zQLzFkKc,audio_features,spotify:track:6CcJMwBtXByIz4zQLzFkKc,0.12
1436,6ChpgWt7s2ksM1Y3l0D9sk,112,9041,0.195,https://api.spotify.com/v1/audio-analysis/6ChpgWt7s2ksM1Y3l0D9sk,0.835,217467,0.466,6ChpgWt7s2ksM1Y3l0D9sk,0.0,6,0.372,-8.949,0,0.391,124.885,4,https://api.spotify.com/v1/tracks/6ChpgWt7s2ksM1Y3l0D9sk,audio_features,spotify:track:6ChpgWt7s2ksM1Y3l0D9sk,0.562
1437,6DPrYPPGYK218iVIZDix3i,169,150284,0.375,https://api.spotify.com/v1/audio-analysis/6DPrYPPGYK218iVIZDix3i,0.645,268947,0.545,6DPrYPPGYK218iVIZDix3i,2.32e-05,11,0.106,-10.675,0,0.0511,137.09,4,https://api.spotify.com/v1/tracks/6DPrYPPGYK218iVIZDix3i,audio_features,spotify:track:6DPrYPPGYK218iVIZDix3i,0.0379
1438,6DacYbkdYqfMQMmPIzn4CV,258,13732,0.291,https://api.spotify.com/v1/audio-analysis/6DacYbkdYqfMQMmPIzn4CV,0.867,185714,0.63,6DacYbkdYqfMQMmPIzn4CV,0.237,7,0.368,-8.037,0,0.0483,104.989,4,https://api.spotify.com/v1/tracks/6DacYbkdYqfMQMmPIzn4CV,audio_features,spotify:track:6DacYbkdYqfMQMmPIzn4CV,0.681
1439,6DuHcOuuGWXNvF3uocsrBa,321,14651,0.0222,https://api.spotify.com/v1/audio-analysis/6DuHcOuuGWXNvF3uocsrBa,0.652,182922,0.671,6DuHcOuuGWXNvF3uocsrBa,0.0,2,0.107,-5.89,1,0.0756,84.008,4,https://api.spotify.com/v1/tracks/6DuHcOuuGWXNvF3uocsrBa,audio_features,spotify:track:6DuHcOuuGWXNvF3uocsrBa,0.274
1440,6EDO9iiTtwNv6waLwa1UUq,3159,948230,0.057,https://api.spotify.com/v1/audio-analysis/6EDO9iiTtwNv6waLwa1UUq,0.8,200221,0.56,6EDO9iiTtwNv6waLwa1UUq,0.0,5,0.134,-4.818,0,0.261,163.071,4,https://api.spotify.com/v1/tracks/6EDO9iiTtwNv6waLwa1UUq,audio_features,spotify:track:6EDO9iiTtwNv6waLwa1UUq,0.45
1441,6EfBMJQwe2xLgldra6DaYp,1617,213417,0.00289,https://api.spotify.com/v1/audio-analysis/6EfBMJQwe2xLgldra6DaYp,0.672,149857,0.733,6EfBMJQwe2xLgldra6DaYp,0.0,11,0.199,-5.377,1,0.0566,105.043,4,https://api.spotify.com/v1/tracks/6EfBMJQwe2xLgldra6DaYp,audio_features,spotify:track:6EfBMJQwe2xLgldra6DaYp,0.354
1442,6FNmtq67D1oBL2ujomXIzJ,889,52156,0.259,https://api.spotify.com/v1/audio-analysis/6FNmtq67D1oBL2ujomXIzJ,0.758,198893,0.657,6FNmtq67D1oBL2ujomXIzJ,4.77e-05,10,0.0981,-6.991,0,0.353,136.067,4,https://api.spotify.com/v1/tracks/6FNmtq67D1oBL2ujomXIzJ,audio_features,spotify:track:6FNmtq67D1oBL2ujomXIzJ,0.648
1443,6GEbjb4gBo13BZF7G2PuEZ,182,6289,0.225,https://api.spotify.com/v1/audio-analysis/6GEbjb4gBo13BZF7G2PuEZ,0.85,195000,0.635,6GEbjb4gBo13BZF7G2PuEZ,2.22e-06,4,0.0815,-4.924,0,0.055,105.008,4,https://api.spotify.com/v1/tracks/6GEbjb4gBo13BZF7G2PuEZ,audio_features,spotify:track:6GEbjb4gBo13BZF7G2PuEZ,0.437
